time 	curr	srvc	payld	bdw	NoC	InPort	target_router
47522	0	29	2	2	2	L	514
47449	1	2	2	75	1	S	0
47524	0	31	2	2	1	S	0
47524	256	29	2	2	2	W	514
47525	0	17	2	2	2	L	512
47525	512	29	2	2	2	W	514
47527	513	29	2	2	2	N	514
47528	256	17	2	2	2	W	512
47528	514	29	2	2	2	N	514
47529	512	17	2	2	2	W	512
47535	0	2	2	2	1	L	0
47541	256	31	2	2	1	L	0
47541	1	31	2	2	1	L	0
47543	0	31	2	2	1	E	0
47550	514	2	2	2	1	L	0
47552	258	2	2	2	1	E	0
47555	0	29	2	2	2	L	512
47557	256	29	2	2	2	W	512
47558	512	29	2	2	2	W	512
47527	0	2	2	34	1	S	0
47525	1	31	2	37	1	S	0
47561	0	19	2	2	2	L	8192
47564	0	19	2	2	2	L	8192
47562	0	31	2	8	1	S	0
47567	0	29	4	4	2	L	2
47571	0	31	2	2	1	S	0
47572	0	19	2	2	2	L	8192
47563	1	2	2	11	1	S	0
47571	1	29	4	4	2	N	2
47526	2	2	2	49	1	E	0
47574	0	2	2	2	1	S	0
47572	2	29	4	4	2	N	2
47575	0	29	2	2	2	L	256
47575	1	2	2	2	1	S	0
47576	2	2	2	5	1	E	0
47581	256	29	2	2	2	W	256
47586	512	9	3	3	1	L	0
47588	256	9	3	3	1	E	0
47589	0	9	3	3	1	E	0
47591	2	31	2	2	1	L	0
47598	0	29	2	2	2	L	0
47577	0	2	2	27	1	S	0
47578	1	2	2	27	1	S	0
47603	256	9	3	3	1	L	0
47612	0	29	2	2	2	L	0
47615	0	29	2	2	2	L	514
47614	0	9	3	4	1	E	0
47605	0	2	2	15	1	S	0
47618	256	29	2	2	2	W	514
47619	512	29	2	2	2	W	514
47606	1	2	2	15	1	S	0
47620	0	2	2	2	1	L	0
47618	0	29	4	4	2	L	257
47621	513	29	2	2	2	N	514
47622	514	29	2	2	2	N	514
47622	256	29	4	4	2	W	257
47624	257	29	4	4	2	N	257
47628	0	29	2	2	2	L	1
47630	1	29	2	2	2	N	1
47631	0	29	2	2	2	L	2
47634	1	29	2	2	2	N	2
47635	2	29	2	2	2	N	2
47634	0	29	4	4	2	L	513
47630	0	2	2	10	1	S	0
47639	0	29	2	2	2	L	258
47622	1	2	2	19	1	S	0
47638	256	29	4	4	2	W	513
47641	0	2	2	2	1	S	0
47639	512	29	4	4	2	W	513
47642	0	29	2	2	2	L	512
47642	1	31	2	2	1	S	0
47641	513	29	4	4	2	N	513
47644	256	29	2	2	2	W	258
47644	514	2	2	2	1	L	0
47645	0	29	2	2	2	L	2
47646	257	31	2	2	1	L	0
47646	257	29	2	2	2	N	258
47646	258	2	2	2	1	E	0
47647	2	2	2	2	1	E	0
47647	258	29	2	2	2	N	258
47648	0	17	2	2	2	L	256
47648	256	29	2	2	2	W	512
47648	1	31	2	2	1	E	0
47649	512	29	2	2	2	W	512
47652	1	29	2	2	2	N	2
47652	257	2	2	2	1	L	0
47652	1	9	3	3	1	L	0
47653	2	29	2	2	2	N	2
47655	257	2	2	2	1	L	0
47656	256	17	2	2	2	W	256
47669	513	2	2	2	1	L	0
47669	258	2	2	2	1	L	0
47671	257	2	2	2	1	E	0
47671	2	2	2	2	1	E	0
47672	512	31	2	2	1	L	0
47672	513	2	2	2	1	L	0
47674	256	31	2	2	1	E	0
47675	0	31	2	2	1	E	0
47677	0	2	2	2	1	L	0
47681	0	29	2	2	2	L	256
47683	256	29	2	2	2	W	256
47644	0	31	2	43	1	S	0
47649	1	2	2	39	1	S	0
47687	0	29	2	2	2	L	0
47690	0	29	2	2	2	L	258
47693	0	17	2	2	2	L	513
47693	256	29	2	2	2	W	258
47688	0	9	3	9	1	S	0
47695	257	29	2	2	2	N	258
47696	0	17	2	2	2	L	258
47696	258	29	2	2	2	N	258
47697	256	17	2	2	2	W	513
47698	0	31	2	2	1	S	0
47698	512	17	2	2	2	W	513
47699	0	29	2	2	2	L	512
47654	1	2	2	47	1	E	0
47700	513	17	2	2	2	N	513
47701	0	2	2	2	1	S	0
47701	256	17	2	2	2	W	258
47702	0	29	2	2	2	L	0
47690	1	2	2	14	1	S	0
47703	257	17	2	2	2	N	258
47704	0	2	2	2	1	S	0
47704	258	17	2	2	2	N	258
47705	256	29	2	2	2	W	512
47702	1	2	2	5	1	E	0
47706	512	29	2	2	2	W	512
47675	257	2	2	33	1	E	0
47707	0	2	2	2	1	S	0
47705	0	29	4	4	2	L	2
47710	0	17	2	2	2	L	1
47710	256	9	3	3	1	L	0
47712	0	9	3	3	1	E	0
47713	1	29	4	4	2	N	2
47714	2	29	4	4	2	N	2
47719	1	17	2	2	2	N	1
47723	258	2	2	2	1	L	0
47725	2	2	2	2	1	E	0
47727	0	2	2	2	1	L	0
47727	0	29	2	2	2	L	2
47727	1	2	2	2	1	S	0
47728	512	9	3	3	1	L	0
47729	1	29	2	2	2	N	2
47730	2	29	2	2	2	N	2
47730	256	9	3	3	1	E	0
47731	2	31	2	2	1	L	0
47740	0	29	2	2	2	L	1
47742	1	29	2	2	2	N	1
47743	0	29	2	2	2	L	514
47710	0	2	2	36	1	S	0
47708	1	2	2	39	1	E	0
47746	0	19	2	2	2	L	8192
47746	256	29	2	2	2	W	514
47747	512	29	2	2	2	W	514
47748	0	9	3	3	1	E	0
47749	0	29	2	2	2	L	514
47749	513	29	2	2	2	N	514
47750	514	29	2	2	2	N	514
47752	0	17	2	2	2	L	0
47747	0	2	2	9	1	S	0
47754	256	29	2	2	2	W	514
47755	0	17	2	2	2	L	2
47755	512	29	2	2	2	W	514
47733	1	31	2	24	1	S	0
47757	513	29	2	2	2	N	514
47758	0	29	2	2	2	L	256
47758	514	29	2	2	2	N	514
47757	0	2	2	6	1	S	0
47761	0	19	2	2	2	L	8192
47748	1	2	2	16	1	E	0
47762	1	17	2	2	2	N	2
47763	2	17	2	2	2	N	2
47764	0	31	2	2	1	S	0
47766	256	29	2	2	2	W	256
47766	514	2	2	2	1	L	0
47768	258	2	2	2	1	E	0
47769	2	2	2	2	1	E	0
47770	1	9	3	3	1	L	0
47771	1	2	2	2	1	S	0
47786	514	2	2	2	1	L	0
47786	0	29	4	4	2	L	257
47788	258	2	2	2	1	E	0
47789	256	31	2	2	1	L	0
47789	2	2	2	2	1	E	0
47788	256	29	4	4	2	W	257
47791	0	31	2	2	1	E	0
47790	257	29	4	4	2	N	257
47795	0	2	2	2	1	L	0
47795	0	19	2	2	2	L	8192
47798	0	20	10	16	2	L	8192
47815	0	29	2	2	2	L	0
47818	0	29	2	2	2	L	258
47821	256	29	2	2	2	W	258
47823	257	29	2	2	2	N	258
47824	258	29	2	2	2	N	258
47832	0	29	2	2	2	L	257
47834	256	29	2	2	2	W	257
47767	0	2	2	71	1	S	0
47836	0	17	2	2	2	L	256
47836	257	29	2	2	2	N	257
47838	256	17	2	2	2	W	256
47839	0	17	2	2	2	L	512
47840	258	2	2	2	1	L	0
47842	256	17	2	2	2	W	512
47842	2	2	2	2	1	E	0
47843	512	17	2	2	2	W	512
47858	257	2	2	2	1	L	0
47860	1	2	2	2	1	E	0
47866	0	19	2	2	2	L	8192
47869	0	20	10	10	2	L	8192
47879	0	2	2	2	1	L	0
47880	0	29	2	2	2	L	512
47883	0	29	2	2	2	L	258
47888	256	29	2	2	2	W	512
47889	512	29	2	2	2	W	512
47892	256	29	2	2	2	W	258
47894	257	29	2	2	2	N	258
47895	258	29	2	2	2	N	258
47903	0	29	2	2	2	L	513
47905	256	29	2	2	2	W	513
47906	512	29	2	2	2	W	513
47839	0	2	2	70	1	S	0
47907	0	29	2	2	2	L	257
47791	1	2	2	119	1	S	0
47908	513	29	2	2	2	N	513
47909	256	29	2	2	2	W	257
47911	257	29	2	2	2	N	257
47910	0	29	4	4	2	L	2
47910	0	9	3	6	1	S	0
47915	0	29	2	2	2	L	256
47913	1	29	4	4	2	N	2
47914	2	29	4	4	2	N	2
47917	0	2	2	2	1	S	0
47918	0	29	2	2	2	L	0
47917	512	9	3	3	1	L	0
47919	256	29	2	2	2	W	256
47920	0	2	2	2	1	S	0
47919	256	9	3	3	1	E	0
47920	0	9	3	3	1	E	0
47921	0	29	2	2	2	L	513
47912	1	2	2	11	1	S	0
47923	258	2	2	2	1	L	0
47924	0	29	2	2	2	L	0
47925	2	2	2	2	1	E	0
47923	0	2	2	6	1	S	0
47927	0	29	2	2	2	L	514
47927	256	29	2	2	2	W	513
47927	257	2	2	2	1	L	0
47928	512	29	2	2	2	W	513
47927	1	2	2	3	1	S	0
47929	1	2	2	2	1	E	0
47930	0	2	2	2	1	S	0
47930	0	29	2	2	2	L	1
47930	513	2	2	2	1	L	0
47930	513	29	2	2	2	N	513
47931	2	31	2	2	1	L	0
47932	257	2	2	2	1	E	0
47933	0	2	2	2	1	S	0
47933	0	17	2	2	2	L	0
47933	1	31	2	2	1	S	0
47933	1	2	2	3	1	E	0
47934	258	31	2	2	1	L	0
47935	256	29	2	2	2	W	514
47936	0	31	2	2	1	S	0
47936	0	29	2	2	2	L	512
47936	512	29	2	2	2	W	514
47936	2	31	2	2	1	E	0
47938	1	31	2	2	1	S	0
47938	513	29	2	2	2	N	514
47939	0	2	2	2	1	S	0
47939	0	29	2	2	2	L	514
47939	1	29	2	2	2	N	1
47939	514	29	2	2	2	N	514
47942	0	31	2	2	1	S	0
47942	0	29	2	2	2	L	258
47941	256	9	3	3	1	L	0
47943	0	2	2	2	1	L	0
47943	0	9	3	3	1	E	0
47945	0	29	2	2	2	L	258
47946	513	2	2	2	1	L	0
47947	256	29	2	2	2	W	512
47948	0	17	2	2	2	L	256
47948	512	29	2	2	2	W	512
47948	257	2	2	2	1	E	0
47949	1	2	2	2	1	E	0
47951	0	2	2	2	1	S	0
47951	0	19	2	2	2	L	8192
47951	256	29	2	2	2	W	514
47952	512	29	2	2	2	W	514
47954	513	29	2	2	2	N	514
47955	256	29	2	2	2	W	258
47955	514	29	2	2	2	N	514
47957	257	29	2	2	2	N	258
47958	258	29	2	2	2	N	258
47959	256	29	2	2	2	W	258
47961	257	29	2	2	2	N	258
47961	514	2	2	2	1	L	0
47962	1	31	2	2	1	L	0
47962	258	29	2	2	2	N	258
47963	256	17	2	2	2	W	256
47963	258	2	2	2	1	E	0
47964	2	2	2	2	1	E	0
47966	1	2	2	2	1	S	0
47971	512	31	2	2	1	L	0
47973	256	31	2	2	1	E	0
47974	0	31	2	2	1	E	0
47974	0	19	2	2	2	L	8192
47977	514	2	2	2	1	L	0
47979	258	2	2	2	1	E	0
47980	2	2	2	2	1	E	0
47981	258	2	2	2	1	L	0
47977	0	20	10	10	2	L	8192
47990	258	2	2	2	1	L	0
47997	0	2	2	2	1	L	0
48004	0	29	4	14	2	L	2
48006	1	29	4	13	2	N	2
48007	2	29	4	13	2	N	2
48021	0	29	2	2	2	L	257
48023	256	29	2	2	2	W	257
48024	0	19	2	2	2	L	8192
48025	257	29	2	2	2	N	257
47964	0	31	2	67	1	S	0
48033	2	31	2	2	1	L	0
47983	2	2	2	53	1	E	0
48027	0	20	10	10	2	L	8192
48038	0	17	2	2	2	L	256
48041	0	29	4	4	2	L	258
48046	0	17	2	2	2	L	256
48047	256	17	2	2	2	W	256
48047	257	2	2	2	1	L	0
48049	1	2	2	2	1	E	0
48051	256	29	4	4	2	W	258
48053	257	29	4	4	2	N	258
48054	258	29	4	4	2	N	258
48057	256	17	2	2	2	W	256
48062	0	29	2	2	2	L	257
48064	256	29	2	2	2	W	257
48066	257	29	2	2	2	N	257
48078	258	31	2	2	1	L	0
48083	0	19	2	2	2	L	8192
48087	258	31	2	2	1	L	0
48088	257	2	2	2	1	L	0
48086	0	20	10	10	2	L	8192
48032	0	2	2	65	1	S	0
47982	1	2	2	116	1	S	0
48097	0	29	2	2	2	L	256
48098	0	2	2	2	1	S	0
48090	1	2	2	11	1	E	0
48100	0	29	2	2	2	L	0
48101	0	2	2	2	1	S	0
48099	1	31	2	5	1	S	0
48103	0	17	2	2	2	L	512
48104	0	2	2	2	1	S	0
48105	256	29	2	2	2	W	256
48106	0	29	2	2	2	L	512
48107	0	31	2	2	1	S	0
48105	1	2	2	5	1	S	0
48109	0	19	2	2	2	L	8192
48100	2	2	2	11	1	E	0
48110	0	2	2	2	1	S	0
48112	0	29	2	2	2	L	1
48112	1	2	2	2	1	S	0
48113	256	17	2	2	2	W	512
48113	2	31	2	2	1	E	0
48114	512	17	2	2	2	W	512
48117	256	29	2	2	2	W	512
48117	2	31	2	2	1	E	0
48118	0	17	2	2	2	L	258
48118	512	29	2	2	2	W	512
48121	0	29	2	2	2	L	513
48113	0	2	2	13	1	S	0
48124	0	29	2	2	2	L	257
48116	1	31	2	11	1	S	0
48125	1	29	2	2	2	N	1
48129	256	17	2	2	2	W	258
48131	257	17	2	2	2	N	258
48132	258	17	2	2	2	N	258
48132	256	9	3	3	1	L	0
48133	256	29	2	2	2	W	513
48134	512	29	2	2	2	W	513
48135	0	2	2	2	1	L	0
48134	0	9	3	3	1	E	0
48136	513	29	2	2	2	N	513
48137	256	29	2	2	2	W	257
48139	257	29	2	2	2	N	257
48146	512	9	3	3	1	L	0
48147	1	9	3	3	1	L	0
48148	256	9	3	3	1	E	0
48157	0	29	2	2	2	L	0
48158	513	2	2	2	1	L	0
48160	257	2	2	2	1	E	0
48161	1	2	2	2	1	E	0
48161	257	2	2	2	1	L	0
48166	0	19	2	2	2	L	8192
48173	0	2	2	2	1	L	0
48169	0	20	10	10	2	L	8192
48127	0	31	2	53	1	S	0
48129	1	31	2	52	1	S	0
48180	0	29	2	2	2	L	514
48183	0	29	2	2	2	L	514
48188	256	29	2	2	2	W	514
48189	512	29	2	2	2	W	514
48191	513	29	2	2	2	N	514
48192	256	29	2	2	2	W	514
48192	514	29	2	2	2	N	514
48193	512	29	2	2	2	W	514
48195	513	29	2	2	2	N	514
48196	514	29	2	2	2	N	514
48203	0	29	2	2	2	L	513
48205	256	29	2	2	2	W	513
48206	512	29	2	2	2	W	513
48207	0	29	2	2	2	L	257
48208	513	29	2	2	2	N	513
48208	0	9	3	3	1	E	0
48209	256	29	2	2	2	W	257
48210	514	2	2	2	1	L	0
48211	257	29	2	2	2	N	257
48210	0	29	4	4	2	L	2
48212	258	2	2	2	1	E	0
48213	2	2	2	2	1	E	0
48181	0	9	3	36	1	S	0
48215	0	17	2	2	2	L	2
48213	1	29	4	4	2	N	2
48214	2	29	4	4	2	N	2
48219	1	17	2	2	2	N	2
48220	2	17	2	2	2	N	2
48227	257	2	2	2	1	L	0
48227	514	2	2	2	1	L	0
48229	258	2	2	2	1	E	0
48230	513	2	2	2	1	L	0
48232	257	2	2	2	1	E	0
48239	2	2	2	2	1	L	0
48241	514	31	2	2	1	L	0
48242	2	2	2	2	1	L	0
48243	258	31	2	2	1	E	0
48253	0	29	2	2	2	L	258
48255	256	29	2	2	2	W	258
48257	0	29	2	2	2	L	258
48257	257	29	2	2	2	N	258
48258	258	29	2	2	2	N	258
48259	256	29	2	2	2	W	258
48260	0	29	2	2	2	L	256
48261	257	29	2	2	2	N	258
48262	258	29	2	2	2	N	258
48263	256	29	2	2	2	W	256
48264	0	29	2	2	2	L	0
48267	0	2	2	2	1	S	0
48164	1	2	2	106	1	E	0
48267	0	29	4	4	2	L	258
48270	0	31	2	2	1	S	0
48215	1	2	2	58	1	S	0
48272	0	17	2	2	2	L	512
48230	2	2	2	44	1	E	0
48271	256	29	4	4	2	W	258
48273	257	29	4	4	2	N	258
48276	258	2	2	2	1	L	0
48274	258	29	4	4	2	N	258
48277	256	17	2	2	2	W	512
48278	512	17	2	2	2	W	512
48286	256	31	2	2	1	L	0
48288	0	31	2	2	1	E	0
48293	0	2	2	2	1	L	0
48293	258	31	2	2	1	L	0
48296	258	2	2	2	1	L	0
48304	0	29	2	2	2	L	512
48306	256	29	2	2	2	W	512
48307	512	29	2	2	2	W	512
48310	0	29	2	2	2	L	0
48313	0	17	2	2	2	L	1
48316	1	17	2	2	2	N	1
48332	0	2	2	2	1	L	0
48335	512	9	3	3	1	L	0
48337	0	29	2	2	2	L	1
48337	256	9	3	3	1	E	0
48338	0	9	3	3	1	E	0
48339	1	29	2	2	2	N	1
48309	0	2	2	34	1	S	0
48271	1	2	2	73	1	E	0
48343	0	29	2	2	2	L	513
48345	256	29	2	2	2	W	513
48346	0	29	2	2	2	L	256
48346	512	29	2	2	2	W	513
48348	513	29	2	2	2	N	513
48349	0	19	2	2	2	L	8192
48349	256	29	2	2	2	W	256
48344	0	2	2	9	1	S	0
48352	0	29	2	2	2	L	258
48274	1	2	2	80	1	S	0
48354	0	2	2	2	1	S	0
48355	0	29	2	2	2	L	512
48345	1	2	2	12	1	E	0
48357	0	2	2	2	1	S	0
48357	256	29	2	2	2	W	258
48355	1	2	2	5	1	S	0
48359	257	29	2	2	2	N	258
48275	2	31	2	86	1	E	0
48360	258	29	2	2	2	N	258
48361	256	29	2	2	2	W	512
48362	512	29	2	2	2	W	512
48367	1	9	3	3	1	L	0
48370	513	2	2	2	1	L	0
48371	256	9	3	3	1	L	0
48372	257	2	2	2	1	E	0
48373	0	9	3	3	1	E	0
48385	512	31	2	2	1	L	0
48387	256	31	2	2	1	E	0
48388	0	29	2	2	2	L	0
48360	0	2	2	34	1	S	0
48392	0	29	2	2	2	L	0
48373	1	2	2	22	1	E	0
48395	0	29	2	2	2	L	257
48396	0	31	2	2	1	E	0
48398	0	29	2	2	2	L	514
48398	256	29	2	2	2	W	257
48395	0	2	2	6	1	S	0
48361	1	2	2	41	1	S	0
48400	257	29	2	2	2	N	257
48401	0	29	2	2	2	L	513
48402	256	29	2	2	2	W	514
48403	512	29	2	2	2	W	514
48404	0	17	2	2	2	L	512
48405	513	29	2	2	2	N	514
48402	0	9	3	6	1	S	0
48406	256	29	2	2	2	W	513
48406	514	29	2	2	2	N	514
48407	0	17	2	2	2	L	256
48407	512	29	2	2	2	W	513
48409	513	29	2	2	2	N	513
48410	256	17	2	2	2	W	512
48411	0	2	2	2	1	L	0
48411	512	17	2	2	2	W	512
48414	256	17	2	2	2	W	256
48416	257	2	2	2	1	L	0
48425	513	2	2	2	1	L	0
48426	0	2	2	2	1	L	0
48427	257	2	2	2	1	E	0
48428	514	2	2	2	1	L	0
48430	258	2	2	2	1	E	0
48440	0	19	2	2	2	L	8192
48450	0	2	2	2	1	S	0
48443	0	20	10	10	2	L	8192
48418	1	2	2	35	1	E	0
48454	0	29	2	2	2	L	256
48362	2	2	2	95	1	E	0
48453	0	2	2	5	1	S	0
48457	0	29	2	2	2	L	257
48403	1	31	2	56	1	S	0
48460	0	29	2	2	2	L	512
48459	0	2	2	5	1	S	0
48462	256	29	2	2	2	W	256
48463	0	29	2	2	2	L	514
48454	1	2	2	11	1	E	0
48465	0	31	2	2	1	S	0
48466	0	29	2	2	2	L	1
48466	256	29	2	2	2	W	257
48461	1	2	2	7	1	S	0
48461	2	2	2	8	1	E	0
48468	257	29	2	2	2	N	257
48470	256	29	2	2	2	W	512
48471	512	29	2	2	2	W	512
48474	256	29	2	2	2	W	514
48475	0	29	2	2	2	L	0
48475	512	29	2	2	2	W	514
48468	0	2	2	10	1	S	0
48477	513	29	2	2	2	N	514
48478	0	29	2	2	2	L	513
48478	1	29	2	2	2	N	1
48478	514	29	2	2	2	N	514
48479	0	2	2	2	1	S	0
48470	1	2	2	12	1	S	0
48481	0	29	2	2	2	L	2
48470	2	31	2	13	1	E	0
48482	0	2	2	2	1	S	0
48484	0	29	2	2	2	L	0
48484	1	31	2	2	1	S	0
48485	0	31	2	2	1	S	0
48485	2	2	2	2	1	E	0
48486	256	29	2	2	2	W	513
48487	0	29	2	2	2	L	2
48487	512	29	2	2	2	W	513
48488	1	2	2	2	1	S	0
48489	0	2	2	2	1	S	0
48489	513	29	2	2	2	N	513
48490	0	29	2	2	2	L	257
48489	256	9	3	3	1	L	0
48490	1	29	2	2	2	N	2
48490	257	2	2	2	1	L	0
48491	2	29	2	2	2	N	2
48491	0	9	3	3	1	E	0
48492	1	2	2	2	1	E	0
48494	0	2	2	2	1	S	0
48493	512	9	3	3	1	L	0
48493	0	29	4	4	2	L	514
48495	256	9	3	3	1	E	0
48496	0	9	3	3	1	E	0
48498	0	29	2	2	2	L	513
48498	1	29	2	2	2	N	2
48499	2	29	2	2	2	N	2
48500	514	2	2	2	1	L	0
48501	0	29	2	2	2	L	258
48501	1	31	2	2	1	L	0
48502	256	29	2	2	2	W	257
48502	258	2	2	2	1	E	0
48503	0	31	2	2	1	S	0
48503	2	2	2	2	1	E	0
48504	0	17	2	2	2	L	258
48504	257	29	2	2	2	N	257
48505	1	2	2	2	1	S	0
48505	513	2	2	2	1	L	0
48506	0	2	2	2	1	S	0
48507	257	2	2	2	1	E	0
48506	256	29	4	4	2	W	514
48508	1	2	2	2	1	E	0
48509	0	2	2	2	1	L	0
48507	512	29	4	4	2	W	514
48510	0	2	2	2	1	S	0
48507	0	29	4	6	2	L	258
48509	513	29	4	4	2	N	514
48512	256	29	2	2	2	W	513
48510	514	29	4	4	2	N	514
48513	512	29	2	2	2	W	513
48513	2	2	2	2	1	L	0
48514	0	2	2	2	1	L	0
48514	0	17	2	2	2	L	2
48515	1	2	2	2	1	S	0
48515	513	29	2	2	2	N	513
48516	256	29	2	2	2	W	258
48517	2	2	2	2	1	L	0
48518	257	29	2	2	2	N	258
48517	0	29	2	4	2	L	256
48519	258	29	2	2	2	N	258
48520	256	17	2	2	2	W	258
48522	0	29	2	2	2	L	257
48522	257	17	2	2	2	N	258
48523	258	17	2	2	2	N	258
48524	256	29	4	4	2	W	258
48526	257	2	2	2	1	L	0
48525	0	17	2	4	2	L	512
48528	1	2	2	2	1	E	0
48526	257	29	4	4	2	N	258
48527	258	29	4	4	2	N	258
48530	1	17	2	2	2	N	2
48531	2	17	2	2	2	N	2
48534	256	29	2	2	2	W	256
48534	514	31	2	2	1	L	0
48535	257	31	2	2	1	L	0
48536	258	31	2	2	1	E	0
48537	513	2	2	2	1	L	0
48537	2	31	2	2	1	E	0
48538	256	29	2	2	2	W	257
48539	257	2	2	2	1	E	0
48540	257	29	2	2	2	N	257
48542	256	17	2	2	2	W	512
48543	512	17	2	2	2	W	512
48543	514	31	2	2	1	L	0
48545	258	31	2	2	1	E	0
48554	258	31	2	2	1	L	0
48555	0	29	2	2	2	L	258
48556	257	2	2	2	1	L	0
48557	256	31	2	2	1	L	0
48557	256	29	2	2	2	W	258
48559	0	31	2	2	1	E	0
48559	257	29	2	2	2	N	258
48560	258	29	2	2	2	N	258
48561	0	29	2	2	2	L	514
48563	256	29	2	2	2	W	514
48564	512	29	2	2	2	W	514
48566	513	29	2	2	2	N	514
48567	514	29	2	2	2	N	514
48569	0	29	2	2	2	L	512
48571	256	29	2	2	2	W	512
48572	512	29	2	2	2	W	512
48516	0	2	2	59	1	S	0
48519	1	2	2	57	1	S	0
48575	0	29	2	2	2	L	1
48577	1	29	2	2	2	N	1
48578	0	29	2	2	2	L	514
48581	0	29	2	2	2	L	0
48581	256	29	2	2	2	W	514
48576	0	2	2	8	1	S	0
48582	512	29	2	2	2	W	514
48537	1	31	2	48	1	E	0
48583	514	2	2	2	1	L	0
48584	0	29	2	2	2	L	513
48584	513	29	2	2	2	N	514
48585	0	2	2	2	1	S	0
48585	258	2	2	2	1	E	0
48585	514	29	2	2	2	N	514
48577	1	31	2	11	1	S	0
48587	0	29	2	2	2	L	256
48546	2	31	2	43	1	E	0
48588	0	31	2	2	1	S	0
48589	256	29	2	2	2	W	513
48586	1	2	2	5	1	E	0
48590	0	19	2	2	2	L	8192
48590	512	29	2	2	2	W	513
48591	0	31	2	2	1	S	0
48590	1	31	2	4	1	S	0
48592	513	29	2	2	2	N	513
48593	0	17	2	2	2	L	512
48593	256	29	2	2	2	W	256
48590	2	31	2	5	1	E	0
48594	0	2	2	2	1	S	0
48592	1	2	2	5	1	E	0
48596	0	17	2	2	2	L	0
48597	0	31	2	2	1	S	0
48596	1	31	2	4	1	S	0
48596	2	2	2	5	1	E	0
48599	1	9	3	3	1	L	0
48601	256	17	2	2	2	W	512
48600	512	9	3	3	1	L	0
48602	512	17	2	2	2	W	512
48602	256	9	3	3	1	E	0
48603	0	9	3	3	1	E	0
48613	514	2	2	2	1	L	0
48614	513	2	2	2	1	L	0
48615	258	2	2	2	1	E	0
48615	256	9	3	3	1	L	0
48616	257	2	2	2	1	E	0
48623	513	31	2	2	1	L	0
48625	257	31	2	2	1	E	0
48628	0	2	2	2	1	L	0
48633	0	29	2	2	2	L	0
48654	0	19	2	2	2	L	8192
48655	0	2	2	2	1	L	0
48657	0	20	10	10	2	L	8192
48668	0	19	2	2	2	L	8192
48671	0	20	10	10	2	L	8192
48691	0	29	2	2	2	L	2
48600	0	2	2	97	1	S	0
48695	0	29	2	2	2	L	2
48617	1	2	2	81	1	E	0
48698	0	29	2	2	2	L	257
48699	0	9	3	3	1	E	0
48616	2	2	2	86	1	E	0
48702	1	29	2	2	2	N	2
48701	0	29	4	4	2	L	514
48703	2	29	2	2	2	N	2
48698	0	31	2	9	1	S	0
48706	0	29	2	2	2	L	513
48602	1	2	2	106	1	S	0
48706	1	29	2	2	2	N	2
48707	2	29	2	2	2	N	2
48710	256	29	2	2	2	W	257
48712	257	29	2	2	2	N	257
48715	0	29	2	2	2	L	514
48714	256	29	4	4	2	W	514
48715	512	29	4	4	2	W	514
48718	0	29	2	2	2	L	512
48717	513	29	4	4	2	N	514
48720	256	29	2	2	2	W	513
48718	514	29	4	4	2	N	514
48721	0	29	2	2	2	L	257
48721	512	29	2	2	2	W	513
48721	2	2	2	2	1	L	0
48723	513	29	2	2	2	N	513
48724	0	29	2	2	2	L	0
48724	256	29	2	2	2	W	514
48708	0	9	3	19	1	S	0
48725	512	29	2	2	2	W	514
48727	0	29	2	2	2	L	257
48727	513	29	2	2	2	N	514
48728	0	2	2	2	1	S	0
48728	256	29	2	2	2	W	512
48728	514	29	2	2	2	N	514
48729	512	29	2	2	2	W	512
48699	1	31	2	32	1	E	0
48730	0	17	2	2	2	L	256
48732	256	29	2	2	2	W	257
48732	2	2	2	2	1	L	0
48734	257	29	2	2	2	N	257
48739	513	2	2	2	1	L	0
48739	514	31	2	2	1	L	0
48740	256	29	2	2	2	W	257
48741	257	31	2	2	1	L	0
48741	257	2	2	2	1	E	0
48741	258	31	2	2	1	E	0
48742	257	29	2	2	2	N	257
48744	256	17	2	2	2	W	256
48752	512	31	2	2	1	L	0
48754	256	31	2	2	1	E	0
48755	0	31	2	2	1	E	0
48756	257	2	2	2	1	L	0
48759	257	2	2	2	1	L	0
48768	0	2	2	2	1	L	0
48769	0	29	2	2	2	L	256
48771	256	29	2	2	2	W	256
48775	0	29	2	2	2	L	0
48742	2	31	2	36	1	E	0
48774	0	2	2	8	1	S	0
48778	0	29	4	4	2	L	258
48710	1	2	2	73	1	S	0
48783	0	17	2	2	2	L	1
48781	256	29	4	4	2	W	258
48783	257	29	4	4	2	N	258
48784	258	29	4	4	2	N	258
48787	1	17	2	2	2	N	1
48797	0	2	2	2	1	L	0
48798	256	9	3	3	1	L	0
48800	0	9	3	3	1	E	0
48804	258	31	2	2	1	L	0
48808	0	29	2	2	2	L	1
48810	1	29	2	2	2	N	1
48783	0	31	2	31	1	S	0
48812	258	2	2	2	1	L	0
48742	1	2	2	73	1	E	0
48814	0	29	2	2	2	L	512
48815	258	2	2	2	1	L	0
48816	256	29	2	2	2	W	512
48817	0	29	2	2	2	L	0
48817	512	29	2	2	2	W	512
48820	0	17	2	2	2	L	256
48815	0	2	2	9	1	S	0
48823	0	29	2	2	2	L	514
48784	1	2	2	41	1	S	0
48824	256	17	2	2	2	W	256
48825	0	2	2	2	1	S	0
48826	0	29	2	2	2	L	256
48816	1	31	2	12	1	E	0
48828	0	2	2	2	1	S	0
