time 	curr	srvc	payld	bdw	NoC	InPort	target_router
20841	1	31	2	4	1	S	0
20843	513	29	2	2	2	N	513
20844	0	17	2	2	2	L	512
20844	256	29	2	2	2	W	256
20841	2	31	2	5	1	E	0
20845	0	2	2	2	1	S	0
20843	1	2	2	5	1	E	0
20847	0	17	2	2	2	L	0
20848	0	31	2	2	1	S	0
20847	1	31	2	4	1	S	0
20847	2	2	2	5	1	E	0
20850	1	9	3	3	1	L	0
20852	256	17	2	2	2	W	512
20851	512	9	3	3	1	L	0
20853	512	17	2	2	2	W	512
20853	256	9	3	3	1	E	0
20854	0	9	3	3	1	E	0
20864	514	2	2	2	1	L	0
20865	513	2	2	2	1	L	0
20866	258	2	2	2	1	E	0
20866	256	9	3	3	1	L	0
20867	257	2	2	2	1	E	0
20874	513	31	2	2	1	L	0
20876	257	31	2	2	1	E	0
20879	0	2	2	2	1	L	0
20884	0	29	2	2	2	L	0
20905	0	19	2	2	2	L	8192
20906	0	2	2	2	1	L	0
20908	0	20	10	10	2	L	8192
20919	0	19	2	2	2	L	8192
20922	0	20	10	10	2	L	8192
20942	0	29	2	2	2	L	2
20851	0	2	2	97	1	S	0
20946	0	29	2	2	2	L	2
20868	1	2	2	81	1	E	0
20949	0	29	2	2	2	L	257
20950	0	9	3	3	1	E	0
20867	2	2	2	86	1	E	0
20953	1	29	2	2	2	N	2
20952	0	29	4	4	2	L	514
20954	2	29	2	2	2	N	2
20949	0	31	2	9	1	S	0
20957	0	29	2	2	2	L	513
20853	1	2	2	106	1	S	0
20957	1	29	2	2	2	N	2
20958	2	29	2	2	2	N	2
20961	256	29	2	2	2	W	257
20963	257	29	2	2	2	N	257
20966	0	29	2	2	2	L	514
20965	256	29	4	4	2	W	514
20966	512	29	4	4	2	W	514
20969	0	29	2	2	2	L	512
20968	513	29	4	4	2	N	514
20971	256	29	2	2	2	W	513
20969	514	29	4	4	2	N	514
20972	0	29	2	2	2	L	257
20972	512	29	2	2	2	W	513
20972	2	2	2	2	1	L	0
20974	513	29	2	2	2	N	513
20975	0	29	2	2	2	L	0
20975	256	29	2	2	2	W	514
20959	0	9	3	19	1	S	0
20976	512	29	2	2	2	W	514
20978	0	29	2	2	2	L	257
20978	513	29	2	2	2	N	514
20979	0	2	2	2	1	S	0
20979	256	29	2	2	2	W	512
20979	514	29	2	2	2	N	514
20980	512	29	2	2	2	W	512
20950	1	31	2	32	1	E	0
20981	0	17	2	2	2	L	256
20983	256	29	2	2	2	W	257
20983	2	2	2	2	1	L	0
20985	257	29	2	2	2	N	257
20990	513	2	2	2	1	L	0
20990	514	31	2	2	1	L	0
20991	256	29	2	2	2	W	257
20992	257	31	2	2	1	L	0
20992	257	2	2	2	1	E	0
20992	258	31	2	2	1	E	0
20993	257	29	2	2	2	N	257
20995	256	17	2	2	2	W	256
21003	512	31	2	2	1	L	0
21005	256	31	2	2	1	E	0
21006	0	31	2	2	1	E	0
21007	257	2	2	2	1	L	0
21010	257	2	2	2	1	L	0
21019	0	2	2	2	1	L	0
21020	0	29	2	2	2	L	256
21022	256	29	2	2	2	W	256
21026	0	29	2	2	2	L	0
20993	2	31	2	36	1	E	0
21025	0	2	2	8	1	S	0
21029	0	29	4	4	2	L	258
20961	1	2	2	73	1	S	0
21034	0	17	2	2	2	L	1
21032	256	29	4	4	2	W	258
21034	257	29	4	4	2	N	258
21035	258	29	4	4	2	N	258
21038	1	17	2	2	2	N	1
21048	0	2	2	2	1	L	0
21049	256	9	3	3	1	L	0
21051	0	9	3	3	1	E	0
21055	258	31	2	2	1	L	0
21059	0	29	2	2	2	L	1
21061	1	29	2	2	2	N	1
21034	0	31	2	31	1	S	0
21063	258	2	2	2	1	L	0
20993	1	2	2	73	1	E	0
21065	0	29	2	2	2	L	512
21066	258	2	2	2	1	L	0
21067	256	29	2	2	2	W	512
21068	0	29	2	2	2	L	0
21068	512	29	2	2	2	W	512
21071	0	17	2	2	2	L	256
21066	0	2	2	9	1	S	0
21074	0	29	2	2	2	L	514
21035	1	2	2	41	1	S	0
21075	256	17	2	2	2	W	256
21076	0	2	2	2	1	S	0
21077	0	29	2	2	2	L	256
21067	1	31	2	12	1	E	0
21079	0	2	2	2	1	S	0
21079	256	29	2	2	2	W	514
21080	0	19	2	2	2	L	8192
21080	512	29	2	2	2	W	514
21077	1	31	2	5	1	S	0
21057	2	31	2	26	1	E	0
21082	0	31	2	2	1	S	0
21082	513	29	2	2	2	N	514
21083	0	29	2	2	2	L	513
21083	256	29	2	2	2	W	256
21081	1	2	2	4	1	E	0
21083	514	29	2	2	2	N	514
21085	0	31	2	2	1	S	0
21086	0	17	2	2	2	L	258
21083	1	2	2	5	1	S	0
21088	0	2	2	2	1	S	0
21087	1	2	2	4	1	E	0
21089	1	9	3	3	1	L	0
21091	0	2	2	2	1	L	0
21091	256	29	2	2	2	W	513
21090	512	9	3	3	1	L	0
21092	512	29	2	2	2	W	513
21092	256	9	3	3	1	E	0
21085	2	2	2	10	1	E	0
21093	0	9	3	3	1	E	0
21094	513	29	2	2	2	N	513
21095	256	17	2	2	2	W	258
21097	257	17	2	2	2	N	258
21098	258	17	2	2	2	N	258
21108	256	31	2	2	1	L	0
21121	0	19	2	2	2	L	8192
21123	513	31	2	2	1	L	0
21125	257	31	2	2	1	E	0
21124	0	20	10	10	2	L	8192
21135	0	29	2	2	2	L	0
21138	0	29	2	2	2	L	514
21147	256	29	2	2	2	W	514
21148	512	29	2	2	2	W	514
21150	513	29	2	2	2	N	514
21151	514	29	2	2	2	N	514
21158	0	29	2	2	2	L	513
21160	256	29	2	2	2	W	513
21161	512	29	2	2	2	W	513
21091	0	2	2	73	1	S	0
21162	0	29	2	2	2	L	513
21089	1	31	2	76	1	S	0
21163	513	29	2	2	2	N	513
21164	256	29	2	2	2	W	513
21165	0	29	2	2	2	L	2
21165	512	29	2	2	2	W	513
21166	0	31	2	2	1	E	0
21167	513	29	2	2	2	N	513
21168	0	17	2	2	2	L	0
21168	1	29	2	2	2	N	2
21169	2	29	2	2	2	N	2
21165	0	9	3	10	1	S	0
21171	0	29	4	4	2	L	514
21175	0	2	2	2	1	L	0
21176	0	29	2	2	2	L	257
21176	256	29	4	4	2	W	514
21179	0	17	2	2	2	L	512
21177	512	29	4	4	2	W	514
21179	513	29	4	4	2	N	514
21182	256	29	2	2	2	W	257
21180	514	29	4	4	2	N	514
21184	257	29	2	2	2	N	257
21186	256	17	2	2	2	W	512
21186	513	2	2	2	1	L	0
21187	512	17	2	2	2	W	512
21189	513	2	2	2	1	L	0
21191	0	19	2	2	2	L	8192
21191	2	2	2	2	1	L	0
21200	514	31	2	2	1	L	0
21194	0	20	10	10	2	L	8192
21202	258	31	2	2	1	E	0
21213	0	29	2	2	2	L	512
21215	256	29	2	2	2	W	512
21216	512	29	2	2	2	W	512
21218	257	2	2	2	1	L	0
21228	0	29	2	2	2	L	257
21230	0	2	2	2	1	S	0
21230	256	29	2	2	2	W	257
21231	0	29	2	2	2	L	0
21126	1	31	2	107	1	E	0
21188	257	2	2	46	1	E	0
21232	257	29	2	2	2	N	257
21233	0	31	2	2	1	S	0
21234	0	17	2	2	2	L	0
21167	1	2	2	69	1	S	0
21167	2	2	2	70	1	E	0
21236	0	31	2	2	1	S	0
21237	0	29	2	2	2	L	256
21234	1	2	2	5	1	E	0
21239	0	2	2	2	1	S	0
21240	0	29	2	2	2	L	0
21237	1	2	2	5	1	S	0
21242	0	2	2	2	1	S	0
21242	256	29	2	2	2	W	256
21243	0	29	2	2	2	L	1
21240	1	2	2	5	1	E	0
21236	257	2	2	10	1	E	0
21245	0	2	2	2	1	S	0
21244	512	9	3	3	1	L	0
21246	0	29	2	2	2	L	257
21243	1	2	2	5	1	S	0
21246	256	9	3	3	1	E	0
21238	2	31	2	11	1	E	0
21248	0	2	2	2	1	S	0
21247	0	9	3	3	1	E	0
21249	0	19	2	2	2	L	8192
21246	1	2	2	5	1	E	0
21250	1	29	2	2	2	N	1
21252	0	17	2	2	2	L	256
21254	256	29	2	2	2	W	257
21251	0	2	2	6	1	S	0
21255	0	17	2	2	2	L	1
21250	1	31	2	8	1	S	0
21256	257	29	2	2	2	N	257
21258	0	2	2	2	1	S	0
21258	0	17	2	2	2	L	0
21262	256	17	2	2	2	W	256
21264	256	9	3	3	1	L	0
21266	0	2	2	2	1	L	0
21266	1	17	2	2	2	N	1
21266	0	9	3	3	1	E	0
21270	0	2	2	2	1	L	0
21272	0	19	2	2	2	L	8192
21272	257	2	2	2	1	L	0
21273	1	31	2	2	1	L	0
21274	1	2	2	2	1	E	0
21275	0	20	10	10	2	L	8192
21294	0	29	4	4	2	L	258
21296	256	29	4	4	2	W	258
21300	0	19	2	2	2	L	8192
21298	257	29	4	4	2	N	258
21299	258	29	4	4	2	N	258
21303	0	20	10	18	2	L	8192
21323	0	29	2	2	2	L	2
21325	1	29	2	2	2	N	2
21326	2	29	2	2	2	N	2
21336	0	19	2	2	2	L	8192
21339	0	20	10	10	2	L	8192
21348	2	2	2	2	1	L	0
21350	0	29	2	2	2	L	513
21261	0	31	2	92	1	S	0
21350	1	2	2	4	1	S	0
21353	0	19	2	2	2	L	8192
21358	256	29	2	2	2	W	513
21359	512	29	2	2	2	W	513
21361	513	29	2	2	2	N	513
21356	0	20	10	10	2	L	8192
21367	0	29	2	2	2	L	2
21370	0	29	2	2	2	L	512
21373	0	29	2	2	2	L	258
21354	0	31	2	26	1	S	0
21376	0	29	2	4	2	L	513
21381	0	29	2	5	2	L	258
21384	1	29	2	2	2	N	2
21385	2	29	2	2	2	N	2
21387	0	29	2	2	2	L	513
21388	256	29	2	2	2	W	512
21389	512	29	2	2	2	W	512
21392	0	17	2	2	2	L	256
21392	256	29	2	2	2	W	258
21394	257	29	2	2	2	N	258
21395	258	29	2	2	2	N	258
21396	256	29	2	2	2	W	513
21397	512	29	2	2	2	W	513
21399	0	29	2	2	2	L	257
21399	513	29	2	2	2	N	513
21400	256	29	2	2	2	W	258
21402	257	29	2	2	2	N	258
21403	258	29	2	2	2	N	258
21404	256	29	2	2	2	W	513
21405	512	29	2	2	2	W	513
21407	513	29	2	2	2	N	513
21407	2	2	2	2	1	L	0
21408	256	17	2	2	2	W	256
21412	256	29	2	2	2	W	257
21412	512	31	2	2	1	L	0
21414	256	31	2	2	1	E	0
21414	257	29	2	2	2	N	257
21415	0	31	2	2	1	E	0
21417	258	2	2	2	1	L	0
21419	2	2	2	2	1	E	0
21421	258	2	2	2	1	L	0
21427	513	2	2	2	1	L	0
21429	257	2	2	2	1	E	0
21433	0	29	2	2	2	L	256
21435	256	29	2	2	2	W	256
21436	257	2	2	2	1	L	0
21381	0	2	2	58	1	S	0
21437	513	2	2	2	1	L	0
21430	1	2	2	10	1	E	0
21439	0	29	2	2	2	L	0
21439	257	2	2	2	1	E	0
21442	0	19	2	2	2	L	8192
21440	0	2	2	5	1	S	0
21409	1	2	2	37	1	S	0
21445	0	19	2	2	2	L	8192
21446	0	2	2	2	1	S	0
21441	1	2	2	8	1	E	0
21448	0	29	2	2	2	L	1
21449	0	2	2	2	1	S	0
21447	1	2	2	5	1	S	0
21451	0	29	2	2	2	L	512
21423	2	2	2	30	1	E	0
21452	0	2	2	2	1	S	0
21450	1	2	2	5	1	E	0
21453	1	29	2	2	2	N	1
21454	0	29	2	2	2	L	257
21455	0	2	2	2	1	S	0
21454	1	2	2	4	1	S	0
21457	0	29	2	2	2	L	2
21457	256	29	2	2	2	W	512
21458	0	2	2	2	1	S	0
21458	512	29	2	2	2	W	512
21460	0	17	2	2	2	L	256
21461	0	2	2	2	1	S	0
21461	256	29	2	2	2	W	257
21463	0	29	2	2	2	L	2
21462	256	9	3	3	1	L	0
21463	257	29	2	2	2	N	257
21464	0	9	3	3	1	E	0
21465	1	29	2	2	2	N	2
21466	0	17	2	2	2	L	0
21466	2	29	2	2	2	N	2
21467	0	2	2	2	1	L	0
21469	256	17	2	2	2	W	256
21473	1	29	2	2	2	N	2
21474	2	29	2	2	2	N	2
21475	1	9	3	3	1	L	0
21477	0	9	3	3	1	S	0
21478	0	17	2	2	2	L	1
21480	512	9	3	3	1	L	0
21481	1	17	2	2	2	N	1
21481	0	29	4	4	2	L	514
21482	256	9	3	3	1	E	0
21483	0	9	3	3	1	E	0
21485	256	29	4	4	2	W	514
21486	512	29	4	4	2	W	514
21488	2	2	2	2	1	L	0
21490	1	2	2	2	1	S	0
21488	513	29	4	4	2	N	514
21489	514	29	4	4	2	N	514
21492	2	2	2	2	1	L	0
21497	0	29	2	2	2	L	0
21501	2	31	2	2	1	L	0
21509	0	19	2	2	2	L	8192
21511	514	31	2	2	1	L	0
21513	258	31	2	2	1	E	0
21514	2	31	2	2	1	E	0
21517	514	2	2	2	1	L	0
21519	0	2	2	2	1	L	0
21519	258	2	2	2	1	E	0
21512	0	20	10	10	2	L	8192
21520	514	2	2	2	1	L	0
21523	0	19	2	2	2	L	8192
21526	0	20	10	10	2	L	8192
21537	0	19	2	2	2	L	8192
21552	0	2	2	2	1	S	0
21494	1	2	2	61	1	S	0
21540	0	20	10	18	2	L	8192
21523	258	2	2	37	1	E	0
21559	0	29	2	4	2	L	513
21564	0	29	2	6	2	L	513
21572	0	29	2	2	2	L	258
21577	0	29	2	2	2	L	258
21520	2	2	2	61	1	E	0
21580	0	29	2	5	2	L	256
21583	256	29	2	2	2	W	513
21584	512	29	2	2	2	W	513
21586	513	29	2	2	2	N	513
21577	0	2	2	12	1	S	0
21587	256	29	2	2	2	W	513
21588	512	29	2	2	2	W	513
21556	1	31	2	34	1	S	0
21590	513	29	2	2	2	N	513
21591	256	29	2	2	2	W	258
21593	257	29	2	2	2	N	258
21594	258	29	2	2	2	N	258
21595	256	29	2	2	2	W	258
21596	0	29	2	2	2	L	0
21597	257	29	2	2	2	N	258
21598	258	29	2	2	2	N	258
21599	0	17	2	2	2	L	1
21599	256	29	2	2	2	W	256
21602	0	29	2	2	2	L	257
21604	513	2	2	2	1	L	0
21606	257	2	2	2	1	E	0
21607	1	2	2	2	1	E	0
21607	1	17	2	2	2	N	1
21611	256	29	2	2	2	W	257
21612	258	2	2	2	1	L	0
21613	257	29	2	2	2	N	257
21622	256	31	2	2	1	L	0
21623	258	2	2	2	1	L	0
21624	0	31	2	2	1	E	0
21628	0	29	2	2	2	L	1
21630	1	29	2	2	2	N	1
21590	0	31	2	44	1	S	0
21591	1	31	2	44	1	S	0
21634	0	17	2	2	2	L	512
21636	256	17	2	2	2	W	512
21637	512	17	2	2	2	W	512
21641	0	2	2	2	1	L	0
21658	1	9	3	3	1	L	0
21663	0	29	2	2	2	L	512
21665	256	29	2	2	2	W	512
21666	512	29	2	2	2	W	512
21669	0	29	2	2	2	L	0
21672	0	17	2	2	2	L	512
21635	0	2	2	40	1	S	0
21675	0	29	2	2	2	L	2
21675	256	17	2	2	2	W	512
21676	0	31	2	2	1	S	0
21676	512	17	2	2	2	W	512
21636	1	2	2	43	1	S	0
21678	0	29	2	2	2	L	256
21592	2	2	2	88	1	E	0
21679	1	29	2	2	2	N	2
21679	0	9	3	3	1	S	0
21680	2	29	2	2	2	N	2
21681	0	29	2	2	2	L	0
21683	0	2	2	2	1	S	0
21683	256	29	2	2	2	W	256
21681	1	2	2	5	1	S	0
21681	2	2	2	6	1	E	0
21686	0	2	2	2	1	S	0
21684	0	29	4	4	2	L	514
21688	1	2	2	2	1	S	0
21689	0	2	2	2	1	S	0
21689	0	17	2	2	2	L	256
21689	2	2	2	2	1	E	0
21692	0	29	2	2	2	L	2
21692	1	2	2	2	1	S	0
21693	0	2	2	2	1	S	0
21691	256	29	4	4	2	W	514
21692	512	29	4	4	2	W	514
21695	0	29	2	2	2	L	1
21694	513	29	4	4	2	N	514
21696	2	2	2	2	1	L	0
21697	0	2	2	2	1	L	0
21697	256	17	2	2	2	W	256
21696	512	9	3	3	1	L	0
21695	514	29	4	4	2	N	514
21698	0	17	2	2	2	L	257
21698	1	2	2	2	1	S	0
21699	0	2	2	2	1	S	0
21698	256	9	3	3	1	E	0
21699	0	9	3	3	1	E	0
21701	1	29	2	2	2	N	2
21702	2	29	2	2	2	N	2
21705	1	29	2	2	2	N	1
21705	256	9	3	3	1	L	0
21707	0	2	2	2	1	L	0
21709	256	17	2	2	2	W	257
21711	257	17	2	2	2	N	257
21712	0	19	2	2	2	L	8192
21715	0	20	10	10	2	L	8192
21726	0	19	2	2	2	L	8192
21728	1	31	2	2	1	L	0
21731	2	31	2	2	1	L	0
21733	1	31	2	2	1	S	0
21729	0	20	10	10	2	L	8192
21750	0	29	2	2	2	L	2
21753	0	19	2	2	2	L	8192
21760	1	29	2	2	2	N	2
21761	2	29	2	2	2	N	2
21756	0	20	10	10	2	L	8192
21775	0	29	2	2	2	L	513
21783	2	2	2	2	1	L	0
21786	256	29	2	2	2	W	513
21787	512	29	2	2	2	W	513
21789	513	29	2	2	2	N	513
21801	0	29	2	2	2	L	514
21803	256	29	2	2	2	W	514
21804	512	29	2	2	2	W	514
21730	0	31	2	77	1	S	0
21805	0	29	2	2	2	L	514
21806	513	29	2	2	2	N	514
21807	256	29	2	2	2	W	514
21807	514	29	2	2	2	N	514
21808	0	29	2	2	2	L	258
21808	512	29	2	2	2	W	514
21809	0	9	3	3	1	E	0
21810	513	29	2	2	2	N	514
21811	0	17	2	2	2	L	1
21811	256	29	2	2	2	W	258
21811	514	29	2	2	2	N	514
21813	257	29	2	2	2	N	258
21814	0	19	2	2	2	L	8192
21814	258	29	2	2	2	N	258
21808	0	31	2	9	1	S	0
21815	1	17	2	2	2	N	1
21785	1	2	2	33	1	S	0
21817	0	29	2	2	2	L	2
21820	0	29	2	2	2	L	512
21818	0	2	2	6	1	S	0
21823	1	29	2	2	2	N	2
21824	2	29	2	2	2	N	2
21827	256	29	2	2	2	W	512
21828	512	29	2	2	2	W	512
21830	0	31	2	2	1	L	0
21830	514	2	2	2	1	L	0
21832	258	2	2	2	1	E	0
21833	2	2	2	2	1	E	0
21835	1	2	2	2	1	S	0
21836	258	2	2	2	1	L	0
21838	2	2	2	2	1	E	0
21839	514	2	2	2	1	L	0
21840	2	2	2	2	1	L	0
21841	258	2	2	2	1	E	0
21851	512	31	2	2	1	L	0
21853	256	31	2	2	1	E	0
21854	0	31	2	2	1	E	0
21855	0	29	2	2	2	L	0
21859	0	29	2	2	2	L	0
21862	0	19	2	2	2	L	8192
21842	2	2	2	22	1	E	0
21865	0	20	10	10	2	L	8192
21876	0	29	2	2	2	L	1
21879	0	17	2	2	2	L	256
21884	0	2	2	2	1	L	0
21885	1	29	2	2	2	N	1
21887	0	2	2	2	1	L	0
21889	256	17	2	2	2	W	256
21900	0	29	2	2	2	L	258
21902	256	29	2	2	2	W	258
21904	257	29	2	2	2	N	258
21905	258	29	2	2	2	N	258
21907	1	9	3	3	1	L	0
21914	0	29	2	2	2	L	256
21916	256	29	2	2	2	W	256
21860	0	2	2	60	1	S	0
21840	1	2	2	81	1	S	0
21920	0	17	2	2	2	L	512
21922	256	17	2	2	2	W	512
21923	0	29	2	2	2	L	512
21923	512	17	2	2	2	W	512
21921	0	9	3	6	1	S	0
21926	256	29	2	2	2	W	512
21927	512	29	2	2	2	W	512
21927	258	2	2	2	1	L	0
21926	0	29	4	4	2	L	0
21931	0	2	2	2	1	S	0
21931	0	29	2	2	2	L	2
21922	1	2	2	12	1	S	0
21934	0	2	2	2	1	S	0
21934	0	29	2	2	2	L	0
21935	1	2	2	2	1	S	0
21936	1	29	2	2	2	N	2
21936	257	31	2	2	1	L	0
21929	2	2	2	9	1	E	0
21937	0	2	2	2	1	S	0
21937	0	17	2	2	2	L	257
21937	2	29	2	2	2	N	2
21938	1	31	2	2	1	E	0
21939	1	2	2	2	1	S	0
21940	0	31	2	2	1	S	0
21940	0	29	2	2	2	L	0
21943	0	17	2	2	2	L	1
21943	256	9	3	3	1	L	0
21944	256	17	2	2	2	W	257
21945	0	9	3	3	1	E	0
21945	257	9	3	3	1	L	0
21946	257	17	2	2	2	N	257
21947	0	19	2	2	2	L	8192
21947	1	9	3	3	1	E	0
21949	0	31	2	2	1	L	0
21952	1	17	2	2	2	N	1
21952	512	9	3	3	1	L	0
21954	256	9	3	3	1	E	0
21950	0	20	10	10	2	L	8192
21965	2	2	2	2	1	L	0
21973	0	29	2	2	2	L	1
21976	1	29	2	2	2	N	1
21943	0	2	2	36	1	S	0
21967	1	2	2	13	1	S	0
21990	0	29	2	2	2	L	258
21992	256	29	2	2	2	W	258
21981	0	9	3	14	1	E	0
21993	0	29	2	2	2	L	2
21994	257	29	2	2	2	N	258
21995	258	29	2	2	2	N	258
21996	0	29	2	2	2	L	2
21996	1	29	2	2	2	N	2
21997	2	29	2	2	2	N	2
21999	0	19	2	2	2	L	8192
22000	1	29	2	2	2	N	2
22001	2	29	2	2	2	N	2
22004	1	9	3	3	1	L	0
22002	0	20	10	10	2	L	8192
22017	258	2	2	2	1	L	0
22019	2	2	2	2	1	E	0
22026	2	2	2	2	1	L	0
22039	0	29	2	2	2	L	514
22041	256	29	2	2	2	W	514
22042	512	29	2	2	2	W	514
22043	0	29	2	2	2	L	514
22044	513	29	2	2	2	N	514
21980	0	9	3	67	1	S	0
22045	256	29	2	2	2	W	514
22045	514	29	2	2	2	N	514
22046	512	29	2	2	2	W	514
22046	0	29	4	4	2	L	257
22048	513	29	2	2	2	N	514
22049	514	29	2	2	2	N	514
22051	0	29	2	2	2	L	256
22049	256	29	4	4	2	W	257
22051	257	29	4	4	2	N	257
22054	0	2	2	2	1	S	0
22054	0	29	2	2	2	L	0
22055	256	29	2	2	2	W	256
22021	1	2	2	36	1	S	0
22057	0	29	2	2	2	L	258
22057	0	9	3	3	1	S	0
22060	0	17	2	2	2	L	512
22061	0	2	2	2	1	S	0
22058	1	2	2	6	1	S	0
22063	256	29	2	2	2	W	258
22063	514	2	2	2	1	L	0
22065	257	29	2	2	2	N	258
22065	258	2	2	2	1	E	0
22066	2	2	2	2	1	E	0
22066	258	29	2	2	2	N	258
22067	256	17	2	2	2	W	512
22068	512	17	2	2	2	W	512
22074	514	2	2	2	1	L	0
22076	258	2	2	2	1	E	0
22078	256	31	2	2	1	L	0
22080	0	2	2	2	1	L	0
22080	0	31	2	2	1	E	0
22084	0	2	2	2	1	L	0
22088	513	31	2	2	1	L	0
22088	258	2	2	2	1	L	0
22090	257	31	2	2	1	E	0
22091	1	31	2	2	1	E	0
22094	0	29	2	2	2	L	512
22096	256	29	2	2	2	W	512
22097	512	29	2	2	2	W	512
22100	0	17	2	2	2	L	514
22077	2	2	2	26	1	E	0
22102	256	17	2	2	2	W	514
22103	512	17	2	2	2	W	514
22105	513	17	2	2	2	N	514
22106	514	17	2	2	2	N	514
22125	512	9	3	3	1	L	0
22127	256	9	3	3	1	E	0
22144	0	29	2	2	2	L	257
22146	256	29	2	2	2	W	257
22128	0	9	3	21	1	E	0
22148	257	29	2	2	2	N	257
22150	0	17	2	2	2	L	512
22099	0	2	2	55	1	S	0
22152	256	17	2	2	2	W	512
22153	0	29	2	2	2	L	1
22153	512	17	2	2	2	W	512
22068	1	2	2	87	1	S	0
22156	1	29	2	2	2	N	1
22157	0	29	2	2	2	L	256
22160	0	18	2	2	2	L	0
22160	256	29	2	2	2	W	256
22155	0	31	2	9	1	S	0
22163	0	18	2	2	2	L	256
22165	0	2	2	2	1	S	0
22166	0	18	2	2	2	L	512
22157	1	2	2	11	1	S	0
22157	2	2	2	12	1	E	0
22168	256	18	2	2	2	W	256
22169	0	18	2	2	2	L	1
22172	0	18	2	2	2	L	257
22172	256	18	2	2	2	W	512
22173	512	18	2	2	2	W	512
22175	0	18	2	2	2	L	513
22176	1	18	2	2	2	N	1
22177	257	31	2	2	1	L	0
22178	0	18	2	2	2	L	2
22179	1	31	2	2	1	L	0
22179	1	31	2	2	1	E	0
22180	256	18	2	2	2	W	257
22181	0	18	2	2	2	L	258
22182	257	18	2	2	2	N	257
22182	256	9	3	3	1	L	0
22184	0	18	2	2	2	L	514
22184	256	18	2	2	2	W	513
22184	0	9	3	3	1	E	0
22185	512	18	2	2	2	W	513
22187	0	29	2	2	2	L	258
22187	513	18	2	2	2	N	513
22188	1	18	2	2	2	N	2
22189	2	18	2	2	2	N	2
22190	0	29	2	2	2	L	512
22192	256	18	2	2	2	W	258
22168	0	2	2	27	1	S	0
22193	0	19	2	2	2	L	8192
22170	1	2	2	26	1	S	0
22194	257	18	2	2	2	N	258
22195	258	18	2	2	2	N	258
22196	256	18	2	2	2	W	514
22197	512	18	2	2	2	W	514
22199	513	18	2	2	2	N	514
22200	256	29	2	2	2	W	258
22200	514	18	2	2	2	N	514
22202	257	29	2	2	2	N	258
22203	258	29	2	2	2	N	258
22204	256	29	2	2	2	W	512
22205	512	29	2	2	2	W	512
22196	0	20	10	12	2	L	8192
22209	0	17	2	4	2	L	513
22219	258	2	2	2	1	L	0
22221	2	2	2	2	1	E	0
22228	0	29	2	2	2	L	0
22228	256	17	2	2	2	W	513
22228	512	31	2	2	1	L	0
22228	258	31	2	2	1	L	0
22229	512	17	2	2	2	W	513
22230	256	31	2	2	1	E	0
22231	0	31	2	2	1	E	0
22231	513	17	2	2	2	N	513
22243	0	29	2	2	2	L	2
22245	1	29	2	2	2	N	2
22246	0	2	2	2	1	L	0
22246	2	29	2	2	2	N	2
22247	0	29	2	2	2	L	2
22196	0	31	2	54	1	S	0
22249	1	29	2	2	2	N	2
22250	2	29	2	2	2	N	2
22250	0	29	4	4	2	L	513
22255	0	17	2	2	2	L	257
22253	256	29	4	4	2	W	513
22254	512	29	4	4	2	W	513
22258	0	17	2	2	2	L	256
22256	513	29	4	4	2	N	513
22259	256	17	2	2	2	W	257
22261	257	17	2	2	2	N	257
22263	256	17	2	2	2	W	256
22268	0	19	2	2	2	L	8192
22269	2	2	2	2	1	L	0
22271	0	20	10	10	2	L	8192
22286	513	9	3	3	1	L	0
22288	0	29	2	2	2	L	256
22288	257	9	3	3	1	E	0
22290	256	29	2	2	2	W	256
22251	0	31	2	44	1	S	0
22289	1	9	3	8	1	E	0
22230	2	31	2	70	1	E	0
22307	0	29	2	2	2	L	0
22310	0	19	2	2	2	L	8192
22317	256	9	3	3	1	L	0
22319	0	9	3	3	1	E	0
22313	0	20	10	10	2	L	8192
22329	0	2	2	2	1	L	0
22348	0	29	2	2	2	L	514
22350	256	29	2	2	2	W	514
22351	512	29	2	2	2	W	514
22296	0	2	2	58	1	S	0
22352	0	29	2	2	2	L	514
22223	1	2	2	132	1	S	0
22353	513	29	2	2	2	N	514
22354	256	29	2	2	2	W	514
22354	514	29	2	2	2	N	514
22355	0	29	2	2	2	L	512
22355	512	29	2	2	2	W	514
22357	513	29	2	2	2	N	514
22358	0	29	2	2	2	L	0
22358	256	29	2	2	2	W	512
22358	514	29	2	2	2	N	514
22359	512	29	2	2	2	W	512
22361	0	29	2	2	2	L	1
22355	0	9	3	10	1	S	0
22364	0	29	2	2	2	L	257
22366	0	2	2	2	1	S	0
22366	1	29	2	2	2	N	1
22367	0	29	2	2	2	L	256
22356	1	2	2	13	1	S	0
22369	0	2	2	2	1	S	0
22370	0	17	2	2	2	L	1
22370	256	29	2	2	2	W	257
22370	1	31	2	2	1	S	0
22372	0	31	2	2	1	S	0
22372	257	29	2	2	2	N	257
22374	256	29	2	2	2	W	256
22376	0	2	2	2	1	L	0
22377	514	2	2	2	1	L	0
22378	1	17	2	2	2	N	1
22379	258	2	2	2	1	E	0
22380	2	2	2	2	1	E	0
22380	514	2	2	2	1	L	0
22381	512	9	3	3	1	L	0
22382	1	2	2	2	1	S	0
22383	258	2	2	2	1	E	0
22383	256	9	3	3	1	E	0
22384	2	2	2	2	1	E	0
22384	0	9	3	3	1	E	0
22394	257	9	3	3	1	L	0
22397	256	31	2	2	1	L	0
